terrainid,tx,tz,surface_height
6491,999930,1004000,677.313
6492,999940,1004000,677.319
6493,999950,1004000,677.465
6494,999960,1004000,677.588
6495,999970,1004000,677.717
6496,999980,1004000,677.297
6497,999990,1004000,676.587
6498,1000000,1004000,676.051
6499,1000010,1004000,675.506
6500,1000020,1004000,674.536
6501,1000030,1004000,673.527
6502,1000040,1004000,672.413
6503,1000050,1004000,671.379
6504,1000060,1004000,670.153
6505,1000070,1004000,668.886
6506,1000080,1004000,667.762
6507,1000090,1004000,666.67
6508,1000100,1004000,665.745
6509,1000110,1004000,664.726
6510,1000120,1004000,663.474
6511,1000130,1004000,662.01
6512,1000140,1004000,660.386
6513,1000150,1004000,659.352
6514,1000160,1004000,658.26
6515,1000170,1004000,657.646
6516,1000180,1004000,656.065
6517,1000190,1004000,653.562
6518,1000200,1004000,650.699
6519,1000210,1004000,647.565
6520,1000220,1004000,645.087
6521,1000230,1004000,643.098
6522,1000240,1004000,641.517
6523,1000250,1004000,640.032
6524,1000260,1004000,638.811
6525,1000270,1004000,637.753
6526,1000280,1004000,636.963
6527,1000290,1004000,636.421
6528,1000300,1004000,635.996
6529,1000310,1004000,635.72
6530,1000320,1004000,635.403
6531,1000330,1004000,635.096
6532,1000340,1004000,634.659
6533,1000350,1004000,634.346
6534,1000360,1004000,633.808
6535,1000370,1004000,633.426
6536,1000380,1004000,633.012
6537,1000390,1004000,632.607
6538,1000400,1004000,632.227
6539,1000410,1004000,631.862
6540,1000420,1004000,631.529
6541,1000430,1004000,631.185
6542,1000440,1004000,630.843
6543,1000450,1004000,630.44
6544,1000460,1004000,629.927
6545,1000470,1004000,629.243
6546,1000480,1004000,628.777
6547,1000490,1004000,628.061
6548,1000500,1004000,627.092
6549,1000510,1004000,626.103
6550,1000520,1004000,625.11
6551,1000530,1004000,623.887
6552,1000540,1004000,622.641
6553,1000550,1004000,621.277
6554,1000560,1004000,619.845
6555,1000570,1004000,618.442
6556,1000580,1004000,616.905
6557,1000590,1004000,615.391
6558,1000600,1004000,614
6559,1000610,1004000,612.711
6560,1000620,1004000,611.508
6561,1000630,1004000,610.584
6562,1000640,1004000,609.939
6563,1000650,1004000,609.495
6564,1000660,1004000,609.177
6565,999660,1004010,680.309
6566,999670,1004010,679.97
6567,999680,1004010,679.661
6568,999690,1004010,679.397
6569,999700,1004010,679.233
6570,999710,1004010,679.043
6571,999720,1004010,678.866
6572,999730,1004010,678.714
6573,999740,1004010,678.61
6574,999750,1004010,678.458
6575,999760,1004010,678.424
6576,999770,1004010,678.468
6577,999780,1004010,678.522
6578,999790,1004010,678.505
6579,999800,1004010,678.411
6580,999810,1004010,678.369
6581,999820,1004010,678.299
6582,999830,1004010,678.224
6583,999840,1004010,678.191
6584,999850,1004010,678.131
6585,999860,1004010,678.081
6586,999870,1004010,677.946
6587,999880,1004010,677.676
6588,999890,1004010,677.456
6589,999900,1004010,677.276
6590,999910,1004010,677.098
6591,999920,1004010,677.034
6592,999930,1004010,677.198
6593,999940,1004010,677.322
6594,999950,1004010,677.44
6595,999960,1004010,677.377
6596,999970,1004010,677.336
6597,999980,1004010,676.636
6598,999990,1004010,676.256
6599,1000000,1004010,675.582
6600,1000010,1004010,674.849
6601,1000020,1004010,674.037
6602,1000030,1004010,672.893
6603,1000040,1004010,671.859
6604,1000050,1004010,670.658
6605,1000060,1004010,669.546
6606,1000070,1004010,668.307
6607,1000080,1004010,667.285
6608,1000090,1004010,666.124
6609,1000100,1004010,665.142
6610,1000110,1004010,663.997
6611,1000120,1004010,662.589
6612,1000130,1004010,660.918
6613,1000140,1004010,659.78
6614,1000150,1004010,658.382
6615,1000160,1004010,657.321
6616,1000170,1004010,656.609
6617,1000180,1004010,654.877
6618,1000190,1004010,652.183
6619,1000200,1004010,649.259
6620,1000210,1004010,646.214
6621,1000220,1004010,643.74
6622,1000230,1004010,641.683
6623,1000240,1004010,640.099
6624,1000250,1004010,638.776
6625,1000260,1004010,637.603
6626,1000270,1004010,636.633
6627,1000280,1004010,635.901
6628,1000290,1004010,635.424
6629,1000300,1004010,635.008
6630,1000310,1004010,634.686
6631,1000320,1004010,634.358
6632,1000330,1004010,634.075
6633,1000340,1004010,633.693
6634,1000350,1004010,633.385
6635,1000360,1004010,632.906
6636,1000370,1004010,632.465
6637,1000380,1004010,632.167
6638,1000390,1004010,631.748
6639,1000400,1004010,631.333
6640,1000410,1004010,630.966
6641,1000420,1004010,630.655
6642,1000430,1004010,630.325
6643,1000440,1004010,629.987
6644,1000450,1004010,629.52
6645,1000460,1004010,629.043
6646,1000470,1004010,628.349
6647,1000480,1004010,627.661
6648,1000490,1004010,626.918
6649,1000500,1004010,626.112
6650,1000510,1004010,625.161
6651,1000520,1004010,624.147
6652,1000530,1004010,623.04
6653,1000540,1004010,621.701
6654,1000550,1004010,620.391
6655,1000560,1004010,618.982
6656,1000570,1004010,617.608
6657,1000580,1004010,616.037
6658,1000590,1004010,614.521
6659,1000600,1004010,613.136
6660,1000610,1004010,611.835
6661,1000620,1004010,610.658
6662,1000630,1004010,609.705
6663,1000640,1004010,609.119
6664,1000650,1004010,608.648
6665,1000660,1004010,608.384
6666,999660,1004020,680.278
6667,999670,1004020,679.889
6668,999680,1004020,679.573
6669,999690,1004020,679.286
6670,999700,1004020,679.069
6671,999710,1004020,678.878
6672,999720,1004020,678.702
6673,999730,1004020,678.539
6674,999740,1004020,678.425
6675,999750,1004020,678.257
6676,999760,1004020,678.213
6677,999770,1004020,678.253
6678,999780,1004020,678.294
6679,999790,1004020,678.279
6680,999800,1004020,678.188
6681,999810,1004020,678.135
6682,999820,1004020,678.069
6683,999830,1004020,678.005
6684,999840,1004020,677.921
6685,999850,1004020,677.887
6686,999860,1004020,677.794
6687,999870,1004020,677.609
6688,999880,1004020,677.374
6689,999890,1004020,677.127
6690,999900,1004020,676.901
6691,999910,1004020,676.934
6692,999920,1004020,677.056
6693,999930,1004020,677.168
6694,999940,1004020,677.037
6695,999950,1004020,676.674
6696,999960,1004020,676.601
6697,999970,1004020,676.431
6698,999980,1004020,676.035
6699,999990,1004020,675.614
6700,1000000,1004020,675.011
6701,1000010,1004020,674.112
6702,1000020,1004020,673.27
6703,1000030,1004020,672.163
6704,1000040,1004020,671.072
6705,1000050,1004020,669.843
6706,1000060,1004020,668.897
6707,1000070,1004020,667.712
6708,1000080,1004020,666.867
6709,1000090,1004020,665.828
6710,1000100,1004020,664.48
6711,1000110,1004020,663.379
6712,1000120,1004020,661.836
6713,1000130,1004020,660.388
6714,1000140,1004020,658.685
6715,1000150,1004020,657.444
6716,1000160,1004020,655.984
6717,1000170,1004020,654.809
6718,1000180,1004020,653.275
6719,1000190,1004020,650.556
6720,1000200,1004020,647.701
6721,1000210,1004020,644.901
6722,1000220,1004020,642.381
6723,1000230,1004020,640.357
6724,1000240,1004020,638.796
6725,1000250,1004020,637.573
6726,1000260,1004020,636.477
6727,1000270,1004020,635.608
6728,1000280,1004020,634.968
6729,1000290,1004020,634.449
6730,1000300,1004020,634.047
6731,1000310,1004020,633.766
6732,1000320,1004020,633.426
6733,1000330,1004020,633.179
6734,1000340,1004020,632.784
6735,1000350,1004020,632.399
6736,1000360,1004020,631.984
6737,1000370,1004020,631.647
6738,1000380,1004020,631.332
6739,1000390,1004020,630.928
6740,1000400,1004020,630.471
6741,1000410,1004020,630.112
6742,1000420,1004020,629.814
6743,1000430,1004020,629.459
6744,1000440,1004020,629.106
6745,1000450,1004020,628.658
6746,1000460,1004020,628.181
6747,1000470,1004020,627.541
6748,1000480,1004020,626.836
6749,1000490,1004020,625.987
6750,1000500,1004020,625.142
6751,1000510,1004020,624.24
6752,1000520,1004020,623.376
6753,1000530,1004020,622.246
6754,1000540,1004020,620.953
6755,1000550,1004020,619.666
6756,1000560,1004020,618.249
6757,1000570,1004020,616.789
6758,1000580,1004020,615.213
6759,1000590,1004020,613.765
6760,1000600,1004020,612.348
6761,1000610,1004020,611.031
6762,1000620,1004020,609.879
6763,1000630,1004020,608.95
6764,1000640,1004020,608.344
6765,1000650,1004020,607.947
6766,1000660,1004020,607.715
6767,999660,1004030,680.172
6768,999670,1004030,679.781
6769,999680,1004030,679.435
6770,999690,1004030,679.146
6771,999700,1004030,678.941
6772,999710,1004030,678.716
6773,999720,1004030,678.52
6774,999730,1004030,678.384
6775,999740,1004030,678.237
6776,999750,1004030,678.089
6777,999760,1004030,678.01
6778,999770,1004030,678.09
6779,999780,1004030,678.099
6780,999790,1004030,678.04
6781,999800,1004030,677.975
6782,999810,1004030,677.916
6783,999820,1004030,677.819
6784,999830,1004030,677.778
6785,999840,1004030,677.69
6786,999850,1004030,677.606
6787,999860,1004030,677.485
6788,999870,1004030,677.244
6789,999880,1004030,676.996
6790,999890,1004030,676.976
6791,999900,1004030,676.937
6792,999910,1004030,676.9
6793,999920,1004030,676.748
6794,999930,1004030,676.26
6795,999940,1004030,676.241
6796,999950,1004030,676.107
6797,999960,1004030,675.996
6798,999970,1004030,675.901
6799,999980,1004030,675.534
6800,999990,1004030,675.028
6801,1000000,1004030,674.295
6802,1000010,1004030,673.473
6803,1000020,1004030,672.463
6804,1000030,1004030,671.194
6805,1000040,1004030,670.133
6806,1000050,1004030,669.014
6807,1000060,1004030,668.117
6808,1000070,1004030,667.137
6809,1000080,1004030,666.222
6810,1000090,1004030,665.169
6811,1000100,1004030,663.628
6812,1000110,1004030,662.353
6813,1000120,1004030,660.93
6814,1000130,1004030,659.487
6815,1000140,1004030,657.889
6816,1000150,1004030,657.227
6817,1000160,1004030,654.587
6818,1000170,1004030,653.177
6819,1000180,1004030,651.596
6820,1000190,1004030,649.003
6821,1000200,1004030,646.213
6822,1000210,1004030,643.458
6823,1000220,1004030,641.05
6824,1000230,1004030,639.104
6825,1000240,1004030,637.577
6826,1000250,1004030,636.322
6827,1000260,1004030,635.353
6828,1000270,1004030,634.621
6829,1000280,1004030,634.054
6830,1000290,1004030,633.553
6831,1000300,1004030,633.2
6832,1000310,1004030,632.94
6833,1000320,1004030,632.62
6834,1000330,1004030,632.344
6835,1000340,1004030,631.964
6836,1000350,1004030,631.569
6837,1000360,1004030,631.167
6838,1000370,1004030,630.87
6839,1000380,1004030,630.529
6840,1000390,1004030,630.162
6841,1000400,1004030,629.698
6842,1000410,1004030,629.31
6843,1000420,1004030,628.986
6844,1000430,1004030,628.625
6845,1000440,1004030,628.252
6846,1000450,1004030,627.78
6847,1000460,1004030,627.319
6848,1000470,1004030,626.751
6849,1000480,1004030,626.041
6850,1000490,1004030,625.152
6851,1000500,1004030,624.328
6852,1000510,1004030,623.352
6853,1000520,1004030,622.518
6854,1000530,1004030,621.359
6855,1000540,1004030,620.109
6856,1000550,1004030,618.882
6857,1000560,1004030,617.494
6858,1000570,1004030,616.038
6859,1000580,1004030,614.554
6860,1000590,1004030,613.075
6861,1000600,1004030,611.626
6862,1000610,1004030,610.314
6863,1000620,1004030,609.181
6864,1000630,1004030,608.262
6865,1000640,1004030,607.688
6866,1000650,1004030,607.335
6867,1000660,1004030,607.118
6868,999660,1004040,680.113
6869,999670,1004040,679.65
6870,999680,1004040,679.293
6871,999690,1004040,678.985
6872,999700,1004040,678.745
6873,999710,1004040,678.534
6874,999720,1004040,678.33
6875,999730,1004040,678.148
6876,999740,1004040,678.051
6877,999750,1004040,677.917
6878,999760,1004040,677.814
6879,999770,1004040,677.88
6880,999780,1004040,677.908
6881,999790,1004040,677.805
6882,999800,1004040,677.735
6883,999810,1004040,677.692
6884,999820,1004040,677.614
6885,999830,1004040,677.515
6886,999840,1004040,677.419
6887,999850,1004040,677.299
6888,999860,1004040,677.092
6889,999870,1004040,677.06
6890,999880,1004040,677.022
6891,999890,1004040,676.968
6892,999900,1004040,676.709
6893,999910,1004040,676.235
6894,999920,1004040,676.006
6895,999930,1004040,675.806
6896,999940,1004040,675.69
6897,999950,1004040,675.447
6898,999960,1004040,675.32
6899,999970,1004040,675.098
6900,999980,1004040,674.752
6901,999990,1004040,674.132
6902,1000000,1004040,673.443
6903,1000010,1004040,672.542
6904,1000020,1004040,671.414
6905,1000030,1004040,670.265
6906,1000040,1004040,669.126
6907,1000050,1004040,668.117
6908,1000060,1004040,667.28
6909,1000070,1004040,666.36
6910,1000080,1004040,665.53
6911,1000090,1004040,664.428
6912,1000100,1004040,662.874
6913,1000110,1004040,661.684
6914,1000120,1004040,660.128
6915,1000130,1004040,658.698
6916,1000140,1004040,657.704
6917,1000150,1004040,656.598
6918,1000160,1004040,653.922
6919,1000170,1004040,651.741
6920,1000180,1004040,650.146
6921,1000190,1004040,647.178
6922,1000200,1004040,644.727
6923,1000210,1004040,642.149
6924,1000220,1004040,639.858
6925,1000230,1004040,637.935
6926,1000240,1004040,636.426
6927,1000250,1004040,635.259
6928,1000260,1004040,634.365
6929,1000270,1004040,633.704
6930,1000280,1004040,633.182
6931,1000290,1004040,632.733
6932,1000300,1004040,632.422
6933,1000310,1004040,632.12
6934,1000320,1004040,631.836
6935,1000330,1004040,631.557
6936,1000340,1004040,631.204
6937,1000350,1004040,630.818
6938,1000360,1004040,630.404
6939,1000370,1004040,630.136
6940,1000380,1004040,629.796
6941,1000390,1004040,629.403
6942,1000400,1004040,628.945
6943,1000410,1004040,628.534
6944,1000420,1004040,628.162
6945,1000430,1004040,627.849
6946,1000440,1004040,627.44
6947,1000450,1004040,627.001
6948,1000460,1004040,626.53
6949,1000470,1004040,625.968
6950,1000480,1004040,625.238
6951,1000490,1004040,624.416
6952,1000500,1004040,623.555
6953,1000510,1004040,622.651
6954,1000520,1004040,621.692
6955,1000530,1004040,620.631
6956,1000540,1004040,619.379
6957,1000550,1004040,618.214
6958,1000560,1004040,616.828
6959,1000570,1004040,615.436
6960,1000580,1004040,613.993
6961,1000590,1004040,612.502
6962,1000600,1004040,611.047
6963,1000610,1004040,609.761
6964,1000620,1004040,608.646
6965,1000630,1004040,607.777
6966,1000640,1004040,607.23
6967,1000650,1004040,606.951
6968,1000660,1004040,606.765
6969,999660,1004050,680.085
6970,999670,1004050,679.563
6971,999680,1004050,679.177
6972,999690,1004050,678.807
6973,999700,1004050,678.54
6974,999710,1004050,678.341
6975,999720,1004050,678.132
6976,999730,1004050,677.955
6977,999740,1004050,677.885
6978,999750,1004050,677.792
6979,999760,1004050,677.659
6980,999770,1004050,677.728
6981,999780,1004050,677.744
6982,999790,1004050,677.619
6983,999800,1004050,677.559
6984,999810,1004050,677.487
6985,999820,1004050,677.426
6986,999830,1004050,677.324
6987,999840,1004050,677.23
6988,999850,1004050,677.145
6989,999860,1004050,677.106
6990,999870,1004050,677.06
6991,999880,1004050,676.851
6992,999890,1004050,676.436
6993,999900,1004050,676.194
6994,999910,1004050,675.932
6995,999920,1004050,675.663
6996,999930,1004050,675.368
6997,999940,1004050,675.131
6998,999950,1004050,674.876
6999,999960,1004050,674.588
7000,999970,1004050,674.274
7001,999980,1004050,673.781
7002,999990,1004050,673.144
7003,1000000,1004050,672.381
7004,1000010,1004050,671.484
7005,1000020,1004050,670.313
7006,1000030,1004050,669.156
7007,1000040,1004050,668.14
7008,1000050,1004050,667.27
7009,1000060,1004050,666.43
7010,1000070,1004050,665.57
7011,1000080,1004050,664.75
7012,1000090,1004050,663.705
7013,1000100,1004050,662.265
7014,1000110,1004050,660.922
7015,1000120,1004050,659.41
7016,1000130,1004050,657.66
7017,1000140,1004050,656.776
7018,1000150,1004050,655.663
7019,1000160,1004050,653.52
7020,1000170,1004050,650.351
7021,1000180,1004050,648.929
7022,1000190,1004050,646.01
7023,1000200,1004050,643.355
7024,1000210,1004050,640.813
7025,1000220,1004050,638.629
7026,1000230,1004050,636.832
7027,1000240,1004050,635.406
7028,1000250,1004050,634.298
7029,1000260,1004050,633.462
7030,1000270,1004050,632.861
7031,1000280,1004050,632.383
7032,1000290,1004050,631.991
7033,1000300,1004050,631.691
7034,1000310,1004050,631.388
7035,1000320,1004050,631.136
7036,1000330,1004050,630.82
7037,1000340,1004050,630.459
7038,1000350,1004050,630.093
7039,1000360,1004050,629.758
7040,1000370,1004050,629.422
7041,1000380,1004050,629.044
7042,1000390,1004050,628.656
7043,1000400,1004050,628.234
7044,1000410,1004050,627.776
7045,1000420,1004050,627.435
7046,1000430,1004050,627.093
7047,1000440,1004050,626.706
7048,1000450,1004050,626.332
7049,1000460,1004050,625.848
7050,1000470,1004050,625.268
7051,1000480,1004050,624.554
7052,1000490,1004050,623.736
7053,1000500,1004050,622.928
7054,1000510,1004050,622.03
7055,1000520,1004050,621.097
7056,1000530,1004050,620.023
7057,1000540,1004050,618.827
7058,1000550,1004050,617.668
7059,1000560,1004050,616.337
7060,1000570,1004050,614.938
7061,1000580,1004050,613.496
7062,1000590,1004050,612.027
7063,1000600,1004050,610.636
7064,1000610,1004050,609.382
7065,1000620,1004050,608.308
7066,1000630,1004050,607.524
7067,1000640,1004050,607
7068,1000650,1004050,606.755
7069,1000660,1004050,606.639
7070,999660,1004060,680.1
7071,999670,1004060,679.502
7072,999680,1004060,679.041
7073,999690,1004060,678.686
7074,999700,1004060,678.414
7075,999710,1004060,678.186
7076,999720,1004060,677.953
7077,999730,1004060,677.815
7078,999740,1004060,677.729
7079,999750,1004060,677.645
7080,999760,1004060,677.562
7081,999770,1004060,677.615
7082,999780,1004060,677.557
7083,999790,1004060,677.444
7084,999800,1004060,677.421
7085,999810,1004060,677.342
7086,999820,1004060,677.243
7087,999830,1004060,677.179
7088,999840,1004060,677.071
7089,999850,1004060,677.14
7090,999860,1004060,676.969
7091,999870,1004060,676.658
7092,999880,1004060,676.471
7093,999890,1004060,676.212
7094,999900,1004060,675.946
7095,999910,1004060,675.667
7096,999920,1004060,675.286
7097,999930,1004060,674.926
7098,999940,1004060,674.503
7099,999950,1004060,674.169
7100,999960,1004060,673.796
7101,999970,1004060,673.356
7102,999980,1004060,672.805
7103,999990,1004060,672.111
7104,1000000,1004060,671.265
7105,1000010,1004060,670.288
7106,1000020,1004060,669.189
7107,1000030,1004060,668.175
7108,1000040,1004060,667.283
7109,1000050,1004060,666.552
7110,1000060,1004060,665.732
7111,1000070,1004060,664.906
7112,1000080,1004060,663.984
7113,1000090,1004060,662.941
